Time(s), Force_Z
38.7347, 0.01495243
38.7357, 0.01250177
38.7367, 0.01132079
38.7381, 0.01624923
38.7539, 0.01493217
38.7549, 0.01373540
38.7549, 0.01120315
38.7549, 0.01505427
38.7560, 0.00756887
38.7560, 0.01371796
38.7560, 0.01257030
38.7560, 0.01498756
38.7560, 0.01249814
38.7560, 0.01364067
38.7571, 0.01377946
38.7581, 0.01502450
38.7581, 0.00874737
38.7581, 0.01368713
38.7592, 0.01000042
38.7597, 0.01493119
38.7597, 0.00881837
38.7602, 0.00990982
38.7602, 0.01258004
38.7602, 0.01374863
38.7617, 0.00997042
38.7622, 0.01360901
38.7622, 0.01374946
38.7622, 0.01488670
38.7633, 0.00995365
38.7671, 0.01126019
38.7681, 0.01133831
38.7681, 0.01008466
38.7686, 0.00993982
38.7686, 0.01119984
38.7691, 0.00752241
38.7691, 0.01118480
38.7691, 0.00868057
38.7691, 0.01003094
38.7696, 0.01375384
38.7696, 0.01126557
38.7696, 0.01134013
38.7696, 0.00998621
38.7702, 0.01255269
38.7702, 0.01005301
38.7717, 0.01371102
38.7722, 0.00749521
38.7722, 0.01129102
38.7735, 0.00881936
38.7735, 0.00998002
38.7750, 0.01629931
38.7760, 0.01367489
38.7760, 0.01374168
38.7770, 0.01255367
38.7770, 0.01244918
38.7827, 0.01631329
38.7832, 0.01381188
38.7842, 0.00750760
38.7848, 0.01126375
38.7848, 0.00860939
38.7848, 0.00875869
38.7853, 0.01609381
38.7853, 0.01252995
38.7853, 0.01257641
38.7873, 0.01119719
38.7873, 0.01369076
38.7873, 0.00751976
38.7885, 0.00998976
38.7885, 0.01115503
38.7980, 0.01246482
38.7980, 0.01126102
38.7980, 0.01379675
38.8002, 0.01246845
38.8002, 0.01120595
38.8012, 0.01113486
38.8017, 0.01373805
38.8017, 0.01249217
38.8022, 0.01370390
38.8022, 0.01374168
38.8033, 0.01251226
38.8140, 0.01127433
38.8150, 0.01502790
38.8160, 0.01503335
38.8160, 0.01118224
38.8160, 0.01122869
38.8170, 0.01382162
38.8170, 0.01513239
38.8170, 0.00998282
38.8170, 0.00627025
38.8170, 0.01000737
38.8170, 0.01246151
38.8180, 0.01490166
38.8180, 0.01371713
38.8180, 0.01005036
38.8195, 0.01252632
38.8296, 0.00996861
38.8296, 0.01501393
38.8306, 0.00877365
38.8306, 0.00997042
38.8306, 0.01371433
38.8306, 0.01252566
38.8321, 0.01109172
38.8321, 0.01120860
38.8334, 0.01622286
38.8348, 0.01126903
38.8348, 0.01118397
38.8348, 0.01248771
38.8348, 0.01127961
38.8360, 0.01258004
38.8360, 0.01005382
38.8360, 0.01247457
38.8459, 0.01013543
38.8471, 0.01121630
38.8471, 0.01500418
38.8471, 0.01362843
38.8481, 0.01118993
38.8481, 0.01122589
38.8481, 0.01369523
38.8492, 0.00749521
38.8505, 0.01493664
38.8505, 0.01500335
38.8505, 0.01360901
38.8505, 0.01370209
38.8518, 0.01238587
38.8518, 0.00875786
38.8532, 0.01129359
38.8532, 0.01005119
38.8532, 0.01500583
38.8617, 0.01127681
38.8630, 0.01002664
38.8640, 0.01236925
38.8640, 0.01253615
38.8640, 0.01368102
38.8640, 0.00748463
38.8650, 0.01618251
38.8660, 0.01237711
38.8660, 0.01363984
38.8660, 0.00984403
38.8660, 0.01242463
38.8670, 0.01127681
38.8670, 0.01374499
38.8670, 0.01249036
38.8670, 0.01378451
38.8670, 0.01119258
38.8670, 0.00753918
38.8670, 0.01246845
38.8765, 0.01017857
38.8765, 0.00864990
38.8765, 0.01122589
38.8775, 0.01246762
38.8775, 0.01000373
38.8775, 0.01000373
38.8775, 0.01253600
38.8775, 0.01365653
38.8786, 0.01254309
38.8786, 0.00997322
38.8786, 0.00875968
38.8786, 0.01494358
38.8797, 0.01005482
38.8797, 0.01367134
38.8935, 0.01507369
38.8935, 0.01249549
38.8935, 0.01375301
38.8944, 0.00998017
38.8944, 0.01000457
38.8954, 0.01371085
38.8954, 0.01123292
38.8954, 0.01483736
38.8954, 0.01000093
38.8954, 0.00986510
38.8964, 0.01114264
38.8964, 0.01127598
38.9092, 0.01257393
38.9092, 0.01247820
38.9102, 0.01253326
38.9117, 0.00999671
38.9123, 0.01126987
38.9123, 0.01240711
38.9123, 0.00998002
38.9123, 0.01373805
38.9135, 0.01244489
38.9135, 0.01253946
38.9135, 0.01234900
38.9146, 0.01000638
38.9156, 0.01248160
38.9156, 0.01120595
38.9156, 0.01003010
38.9156, 0.01002316
38.9156, 0.01124961
38.9240, 0.01124630
38.9251, 0.01249217
38.9261, 0.01126820
38.9261, 0.01117777
38.9261, 0.01495341
38.9273, 0.01254309
38.9273, 0.01384949
38.9273, 0.01498061
38.9273, 0.01003374
38.9283, 0.01117497
38.9290, 0.00875786
38.9290, 0.01131376
38.9290, 0.01241405
38.9295, 0.01249202
38.9295, 0.01124373
38.9295, 0.01117512
38.9295, 0.01122589
38.9295, 0.00874108
38.9309, 0.01005814
38.9395, 0.01377500
38.9408, 0.01127713
38.9408, 0.01258170
38.9408, 0.00872454
38.9408, 0.00998613
38.9408, 0.01006326
38.9408, 0.01738813
38.9418, 0.01003886
38.9442, 0.01494880
38.9442, 0.01127681
38.9442, 0.01005814
38.9452, 0.00880696
38.9452, 0.01254309
38.9452, 0.01122506
38.9466, 0.01635372
38.9466, 0.01252218
38.9542, 0.01121546
38.9542, 0.01366878
38.9554, 0.01254921
38.9554, 0.01117083
38.9564, 0.01116901
38.9564, 0.01003540
38.9564, 0.00759342
38.9564, 0.00876480
38.9584, 0.01127267
38.9584, 0.01374433
38.9584, 0.00995645
38.9584, 0.00875423
38.9584, 0.01373805
38.9584, 0.00873331
38.9595, 0.00989941
38.9695, 0.01122687
38.9695, 0.01502450
38.9695, 0.01003042
38.9706, 0.01248854
38.9706, 0.00999596
38.9706, 0.01251243
38.9706, 0.01000290
38.9706, 0.01121373
38.9706, 0.01248160
38.9706, 0.01000457
38.9706, 0.01129624
38.9706, 0.01630295
38.9743, 0.01370209
38.9854, 0.01121010
38.9854, 0.00881060
38.9854, 0.01125407
38.9854, 0.00875869
38.9854, 0.01252301
38.9854, 0.01258609
38.9868, 0.01361627
38.9879, 0.01001183
38.9889, 0.01116538
38.9894, 0.01497532
38.9894, 0.01368993
38.9894, 0.00627388
38.9899, 0.00998100
38.9899, 0.01125929
38.9899, 0.01120662
38.9899, 0.01129707
39.0011, 0.01366076
39.0011, 0.01499277
39.0011, 0.01119506
39.0021, 0.01624591
39.0021, 0.00875786
39.0034, 0.01252912
39.0044, 0.00876564
39.0044, 0.01262370
39.0065, 0.01249119
39.0065, 0.00886598
39.0065, 0.00994065
39.0065, 0.01244489
39.0065, 0.00862965
39.0075, 0.01251854
39.0164, 0.01247126
39.0164, 0.01370837
39.0164, 0.01356255
39.0164, 0.01244209
39.0177, 0.01247192
39.0177, 0.01262038
39.0183, 0.01248854
39.0183, 0.01378831
39.0183, 0.01491986
39.0193, 0.01132773
39.0193, 0.00874108
39.0193, 0.00992645
39.0203, 0.01258683
39.0203, 0.01013972
39.0203, 0.00999596
39.0203, 0.01120595
39.0224, 0.00872636
39.0334, 0.01500335
39.0334, 0.01375384
39.0344, 0.01248961
39.0344, 0.01249995
39.0344, 0.01245183
39.0344, 0.01365563
39.0344, 0.01003094
39.0354, 0.00874728
39.0364, 0.01234734
39.0374, 0.01013194
39.0374, 0.01125771
39.0374, 0.01379260
39.0374, 0.00985279
39.0374, 0.01132079
39.0374, 0.00871471
39.0374, 0.01003094
39.0387, 0.01117959
39.0475, 0.01251937
39.0475, 0.01239826
39.0475, 0.01117512
39.0475, 0.01380038
39.0475, 0.01007739
39.0475, 0.01373292
39.0475, 0.01365215
39.0495, 0.01112503
39.0506, 0.00986412
39.0506, 0.01103997
39.0506, 0.01121895
39.0506, 0.00994587
39.0506, 0.01368796
39.0506, 0.01255632
39.0630, 0.00998183
39.0644, 0.01247465
39.0644, 0.01002762
39.0659, 0.01378467
39.0659, 0.00746718
39.0664, 0.01000457
39.0664, 0.01378467
39.0664, 0.01375664
39.0664, 0.01514297
39.0664, 0.00753737
39.0664, 0.01244209
39.0674, 0.01128044
39.0674, 0.01251491
39.0684, 0.00866743
39.0796, 0.01247903
39.0801, 0.00750835
39.0801, 0.01378194
39.0801, 0.01503055
39.0801, 0.01250970
39.0811, 0.01619831
39.0811, 0.01244125
39.0816, 0.00866031
39.0821, 0.01505344
39.0821, 0.01487877
39.0836, 0.01123655
39.0841, 0.00989495
39.0853, 0.01008019
39.0853, 0.01127681
39.0853, 0.01242448
39.0853, 0.01244125
39.0853, 0.00988784
39.0951, 0.00869198
39.0951, 0.01248574
39.0961, 0.01253275
39.0971, 0.00991950
39.0971, 0.01381451
39.0971, 0.00875440
39.0971, 0.01255963
39.0971, 0.00624933
39.0971, 0.00870083
39.0984, 0.01121895
39.0994, 0.01369687
39.0994, 0.01254476
39.1008, 0.00879299
39.1008, 0.01003788
39.1008, 0.01368382
39.1008, 0.01377583
39.1008, 0.01377136
39.1100, 0.01503418
39.1100, 0.01373209
39.1100, 0.01260807
39.1100, 0.00997737
39.1129, 0.01250880
39.1139, 0.01244125
39.1139, 0.01374151
39.1139, 0.00632745
39.1152, 0.00744429
39.1152, 0.01388205
39.1152, 0.01244820
39.1152, 0.01130681
39.1152, 0.01120679
39.1152, 0.01365382
39.1152, 0.00750835
39.1166, 0.01388652
39.1176, 0.01381617
39.1252, 0.01241572
39.1252, 0.01122589
39.1252, 0.01373450
39.1252, 0.00991587
39.1252, 0.01514991
39.1266, 0.00883863
39.1266, 0.01380303
39.1266, 0.01383196
39.1276, 0.00876217
39.1276, 0.00876564
39.1286, 0.01243083
39.1286, 0.01372250
39.1286, 0.01126903
39.1293, 0.01005730
39.1293, 0.01122589
39.1410, 0.01385229
39.1420, 0.01502972
39.1420, 0.00864023
39.1442, 0.01500698
39.1442, 0.01123036
39.1442, 0.01362315
39.1442, 0.01129102
39.1452, 0.01118215
39.1452, 0.00873414
39.1452, 0.00745040
39.1452, 0.01374433
39.1563, 0.01123316
39.1577, 0.00987916
39.1577, 0.01378897
39.1577, 0.01368018
39.1577, 0.01370474
39.1577, 0.00886483
39.1577, 0.01238670
39.1577, 0.01500335
39.1592, 0.01635107
39.1592, 0.00748380
39.1592, 0.01001696
39.1592, 0.01245886
39.1592, 0.00870777
39.1602, 0.01004771
39.1622, 0.01619649
39.1622, 0.00878423
39.1719, 0.01245266
39.1719, 0.01626585
39.1729, 0.01373805
39.1741, 0.01375747
39.1741, 0.01112950
39.1741, 0.00995365
39.1741, 0.01248523
39.1741, 0.00878241
39.1767, 0.01357206
39.1767, 0.00873414
39.1767, 0.01248076
39.1767, 0.00621239
39.1767, 0.01122952
39.1777, 0.00983518
39.1777, 0.00746718
39.1777, 0.01124267
39.1777, 0.00995645
39.1777, 0.01368713
39.1875, 0.01252218
39.1875, 0.01121546
39.1875, 0.00990273
39.1889, 0.01490944
39.1889, 0.01255186
39.1894, 0.01120595
39.1894, 0.01114166
39.1894, 0.01133468
39.1894, 0.00870777
39.1894, 0.01119967
39.1894, 0.01242803
39.1906, 0.01237537
39.1921, 0.01247465
39.1932, 0.01499450
39.1932, 0.00746371
39.2035, 0.01255632
39.2035, 0.01131384
39.2046, 0.01122952
39.2046, 0.01376888
39.2046, 0.01120232
39.2046, 0.01373375
39.2056, 0.01493217
39.2056, 0.01007756
39.2056, 0.01132102
39.2056, 0.01002301
39.2071, 0.00995281
39.2071, 0.01503055
39.2071, 0.01506750
39.2081, 0.01111809
39.2081, 0.01385577
39.2182, 0.01011517
39.2182, 0.00625628
39.2182, 0.01126903
39.2194, 0.01247374
39.2194, 0.00746106
39.2194, 0.00867974
39.2194, 0.01254309
39.2204, 0.01000457
39.2204, 0.01242811
39.2204, 0.01242803
39.2204, 0.01117595
39.2204, 0.01368993
39.2204, 0.01501393
39.2215, 0.01492886
39.2215, 0.01499450
39.2330, 0.01121811
39.2340, 0.01125044
39.2340, 0.00861287
39.2340, 0.01127863
39.2340, 0.00871388
39.2340, 0.01127681
39.2352, 0.00880183
39.2352, 0.01117679
39.2366, 0.00877811
39.2366, 0.01121448
39.2366, 0.00873331
39.2366, 0.01244737
39.2366, 0.00874803
39.2378, 0.01137088
39.2493, 0.01248886
39.2493, 0.01118811
39.2493, 0.01119175
39.2518, 0.00873066
39.2518, 0.00995380
39.2528, 0.01127598
39.2528, 0.01121895
39.2528, 0.00998085
39.2542, 0.01254309
39.2542, 0.00745495
39.2542, 0.01249995
39.2542, 0.00862354
39.2552, 0.01501393
39.2552, 0.01005036
39.2562, 0.01126382
39.2562, 0.00994867
39.2654, 0.01250880
39.2654, 0.00875786
39.2654, 0.01369356
39.2666, 0.01123134
39.2666, 0.01244540
39.2666, 0.01494012
39.2666, 0.01249036
39.2666, 0.01127779
39.2666, 0.01257361
39.2666, 0.01138493
39.2688, 0.01483578
39.2688, 0.01622202
39.2688, 0.01239728
39.2693, 0.01119803
39.2693, 0.01115223
39.2693, 0.01011632
39.2693, 0.01011186
39.2693, 0.01001606
39.2821, 0.01000737
39.2831, 0.00621239
39.2831, 0.00877621
39.2831, 0.01126993
39.2841, 0.01137171
39.2841, 0.01124267
39.2841, 0.01114363
39.2841, 0.01378897
39.2841, 0.01256583
39.2851, 0.01368085
39.2851, 0.01255889
39.2851, 0.00865337
39.2851, 0.01136566
39.2851, 0.00875869
39.2971, 0.01126722
39.2971, 0.00996339
39.2971, 0.01123852
39.2994, 0.00999233
39.2994, 0.01255632
39.2994, 0.01254574
39.3009, 0.01369076
39.3009, 0.01124532
39.3009, 0.01373102
39.3009, 0.01126987
39.3030, 0.01376525
39.3030, 0.01125226
39.3040, 0.01493316
39.3040, 0.01004341
39.3051, 0.01246482
39.3121, 0.01124093
39.3121, 0.01247457
39.3121, 0.01128128
39.3136, 0.01002399
39.3136, 0.00997737
39.3136, 0.01504113
39.3136, 0.01125341
39.3160, 0.01378799
39.3160, 0.01373110
39.3170, 0.01125771
39.3170, 0.01386891
39.3170, 0.01617557
39.3170, 0.01119538
39.3170, 0.00871471
39.3170, 0.01249497
39.3170, 0.01256863
39.3180, 0.01494721
39.3180, 0.00866296
39.3180, 0.01497335
39.3195, 0.01375384
39.3276, 0.01375920
39.3276, 0.01003177
39.3295, 0.01375831
39.3295, 0.00740371
39.3295, 0.00752670
39.3295, 0.01115835
39.3305, 0.01127416
39.3305, 0.01614375
39.3305, 0.01749790
39.3305, 0.01130780
39.3305, 0.01371531
39.3305, 0.01627741
39.3339, 0.01122687
39.3339, 0.01127350
39.3431, 0.01630989
39.3446, 0.01001953
39.3446, 0.01131459
39.3446, 0.01243068
39.3446, 0.01259303
39.3446, 0.00890881
39.3446, 0.01124630
39.3456, 0.01370390
39.3456, 0.01499814
39.3456, 0.01135327
39.3456, 0.01500335
39.3456, 0.01008186
39.3466, 0.01358437
39.3466, 0.01490597
39.3466, 0.01375747
39.3479, 0.01138509
39.3584, 0.00998794
39.3584, 0.01501393
39.3584, 0.01134111
39.3594, 0.00877895
39.3594, 0.01112057
39.3609, 0.01245160
39.3609, 0.01121895
39.3609, 0.01492085
39.3609, 0.01130318
39.3609, 0.01120315
39.3609, 0.00741014
39.3639, 0.01126209
39.3639, 0.01497698
39.3742, 0.01495160
39.3752, 0.01367489
39.3752, 0.01498756
39.3752, 0.01115397
39.3752, 0.01260361
39.3752, 0.01614837
39.3767, 0.00998431
39.3767, 0.00872968
39.3767, 0.01247094
39.3767, 0.01369076
39.3777, 0.01246482
39.3787, 0.01123903
39.3787, 0.01249482
39.3787, 0.01495341
39.3797, 0.01252301
39.3797, 0.01121200
39.3895, 0.01129185
39.3895, 0.01124267
39.3895, 0.01245440
39.3905, 0.00758466
39.3905, 0.01499972
39.3920, 0.01230858
39.3930, 0.00998017
39.3930, 0.01007739
39.3942, 0.01391032
39.3942, 0.01382162
39.3942, 0.00873414
39.3942, 0.01123572
39.3974, 0.00874472
39.3974, 0.01116711
39.3974, 0.01495424
39.3974, 0.01127696
39.4051, 0.01374085
39.4051, 0.01007590
39.4051, 0.01741185
39.4057, 0.01002036
39.4057, 0.01618350
39.4057, 0.01000638
39.4057, 0.01246829
39.4077, 0.01005549
39.4077, 0.00856747
39.4077, 0.01250615
39.4077, 0.01115843
39.4077, 0.01620706
39.4087, 0.01252897
39.4087, 0.01122952
39.4087, 0.01379162
39.4087, 0.01240174
39.4087, 0.00998613
39.4097, 0.01001341
39.4203, 0.01500252
39.4203, 0.01500516
39.4203, 0.01114446
39.4203, 0.01496384
39.4203, 0.00875324
39.4203, 0.01121811
39.4203, 0.01003094
39.4224, 0.01378104
39.4237, 0.01013543
39.4248, 0.01122869
39.4248, 0.01255632
39.4248, 0.00998886
39.4353, 0.00993422
39.4353, 0.00996008
39.4363, 0.01382955
39.4373, 0.00745049
39.4373, 0.01000373
39.4373, 0.01377136
39.4378, 0.01242546
39.4378, 0.01246845
39.4378, 0.01250540
39.4392, 0.01119175
39.4392, 0.01120595
39.4392, 0.00997918
39.4392, 0.01363621
39.4403, 0.01118745
39.4403, 0.01497335
39.4403, 0.01387684
39.4506, 0.01244820
39.4506, 0.01245788
39.4506, 0.00998282
39.4521, 0.01244125
39.4546, 0.01379177
39.4546, 0.01123051
39.4546, 0.00878506
39.4556, 0.01372747
39.4556, 0.00749521
39.4556, 0.01250292
39.4556, 0.01251491
39.4556, 0.01247713
39.4556, 0.01237976
39.4567, 0.01002399
39.4567, 0.00870247
39.4577, 0.01246762
39.4577, 0.01245878
39.4662, 0.01255004
39.4672, 0.01380476
39.4672, 0.01493747
39.4672, 0.01132690
39.4672, 0.01503055
39.4672, 0.01502087
39.4686, 0.01498061
39.4686, 0.01128044
39.4686, 0.01248425
39.4686, 0.01504981
39.4686, 0.00877448
39.4686, 0.01253243
39.4706, 0.01126623
39.4706, 0.01124448
39.4706, 0.01378021
39.4821, 0.01109866
39.4826, 0.01631072
39.4826, 0.01109089
39.4826, 0.01000373
39.4837, 0.01112503
39.4837, 0.01500698
39.4837, 0.01612382
39.4847, 0.01377839
39.4847, 0.01247177
39.4852, 0.01126987
39.4857, 0.01245705
39.4857, 0.01252301
39.4867, 0.01124532
39.4972, 0.01615531
39.4972, 0.00757250
39.4992, 0.01498393
39.4992, 0.01125771
39.4992, 0.01513519
39.4992, 0.00875076
39.5003, 0.01497880
39.5003, 0.01130764
39.5003, 0.01255269
39.5003, 0.01005647
39.5003, 0.01379508
39.5020, 0.01376698
39.5040, 0.01000737
39.5040, 0.00986163
39.5052, 0.01371796
39.5052, 0.01136038
39.5120, 0.01619929
39.5130, 0.00867279
39.5130, 0.01488125
39.5130, 0.01245002
39.5130, 0.01367307
39.5150, 0.01757686
39.5150, 0.01365745
39.5150, 0.01131111
39.5163, 0.01388288
39.5163, 0.01257906
39.5163, 0.01367572
39.5163, 0.01491828
39.5163, 0.01621070
39.5163, 0.01488572
39.5173, 0.01378384
39.5183, 0.01124251
39.5183, 0.00870694
39.5183, 0.01381271
39.5277, 0.00878423
39.5277, 0.00994852
39.5277, 0.00752158
39.5277, 0.01125407
39.5277, 0.00991950
39.5277, 0.01117315
39.5277, 0.01117595
39.5287, 0.01377220
39.5287, 0.00883152
39.5287, 0.01369854
39.5287, 0.01125688
39.5297, 0.01622914
39.5297, 0.01125226
39.5297, 0.00862270
39.5433, 0.01118570
39.5438, 0.01365200
39.5449, 0.01372143
39.5449, 0.00991694
39.5449, 0.01244489
39.5449, 0.01132079
39.5449, 0.00879895
39.5459, 0.01250970
39.5459, 0.01628006
39.5459, 0.01112503
39.5459, 0.01127961
39.5459, 0.01117346
39.5587, 0.01138228
39.5592, 0.01252186
39.5592, 0.01367935
39.5592, 0.01127598
39.5592, 0.01001085
39.5606, 0.01371433
39.5606, 0.01628435
39.5606, 0.01240272
39.5606, 0.01123382
39.5606, 0.01744600
39.5606, 0.01379592
39.5606, 0.01000457
39.5634, 0.00871918
39.5634, 0.01371788
39.5634, 0.01000290
39.5743, 0.00994587
39.5743, 0.00995365
39.5743, 0.00991867
39.5743, 0.01008102
39.5753, 0.00886929
39.5753, 0.01117512
39.5753, 0.01135410
39.5765, 0.01130333
39.5765, 0.01116803
39.5765, 0.01121010
39.5765, 0.00876745
39.5765, 0.01246580
39.5778, 0.01252995
39.5778, 0.01247010
39.5794, 0.01256946
39.5794, 0.00746437
39.5794, 0.01245266
39.5806, 0.00738377
39.5905, 0.01370292
39.5915, 0.01377946
39.5920, 0.01008367
39.5931, 0.00865322
39.5931, 0.01245183
39.5951, 0.01244489
39.5951, 0.01491390
39.5951, 0.01126903
39.5951, 0.01246399
39.5951, 0.01125589
39.5951, 0.01502790
39.5966, 0.00869636
39.5966, 0.01370987
39.5966, 0.01381617
39.5966, 0.01388205
39.5966, 0.01122687
39.6048, 0.00751976
39.6059, 0.01129690
39.6069, 0.01246845
39.6069, 0.01251235
39.6079, 0.01378451
39.6079, 0.01497517
39.6079, 0.01002399
39.6079, 0.01373110
39.6079, 0.01247126
39.6079, 0.01125589
39.6079, 0.01261087
39.6079, 0.00998002
39.6079, 0.01490332
39.6094, 0.01627196
39.6094, 0.01366621
39.6094, 0.01124267
39.6105, 0.01376260
39.6208, 0.00870694
39.6208, 0.01139203
39.6208, 0.01246845
39.6222, 0.01251854
39.6222, 0.01000638
39.6232, 0.01109783
39.6246, 0.01497252
39.6246, 0.01237454
39.6246, 0.01508147
39.6269, 0.01128128
39.6269, 0.01254226
39.6269, 0.01497796
39.6284, 0.00999316
39.6369, 0.01241753
39.6369, 0.01376525
39.6369, 0.00992925
39.6369, 0.01379525
39.6379, 0.01381104
39.6379, 0.00878506
39.6379, 0.00872703
39.6379, 0.01751378
39.6379, 0.01130053
39.6379, 0.01247192
39.6379, 0.00749521
39.6379, 0.01003374
39.6379, 0.01252367
39.6379, 0.01126382
39.6413, 0.00873754
39.6413, 0.01254128
39.6428, 0.01381617
39.6428, 0.01376442
39.6469, 0.01006606
39.6481, 0.01254119
39.6481, 0.01501476
39.6491, 0.00876397
39.6491, 0.01372333
39.6491, 0.00875786
39.6496, 0.01124803
39.6501, 0.00879284
39.6501, 0.00869115
39.6501, 0.01251491
39.6501, 0.00992561
39.6521, 0.01508427
39.6521, 0.01501029
39.6531, 0.00874388
39.6542, 0.01361067
39.6618, 0.00874653
39.6618, 0.00741097
39.6631, 0.01500698
39.6637, 0.01125688
39.6644, 0.01251854
39.6644, 0.00870694
39.6654, 0.00996786
39.6654, 0.01264395
39.6654, 0.01001431
39.6669, 0.01380476
39.6669, 0.00868403
39.6777, 0.01373805
39.6777, 0.01248523
39.6792, 0.01135327
39.6792, 0.00860245
39.6792, 0.01253765
39.6792, 0.01371796
39.6792, 0.01380476
39.6806, 0.00883515
39.6812, 0.01750237
39.6812, 0.01114711
39.6816, 0.01382848
39.6816, 0.01124350
39.6816, 0.00999596
39.6929, 0.01244489
39.6929, 0.01119967
39.6929, 0.01509899
39.6941, 0.01250623
39.6941, 0.01003094
39.6941, 0.01374168
39.6941, 0.01383543
39.6941, 0.00875968
39.6941, 0.01498673
39.6951, 0.01255269
39.6971, 0.01000638
39.6971, 0.01123647
39.6971, 0.01257113
39.6981, 0.01622286
39.6981, 0.01254938
39.7077, 0.01247275
39.7077, 0.01244820
39.7077, 0.01248333
39.7103, 0.01254938
39.7103, 0.00876927
39.7103, 0.01248523
39.7103, 0.01005450
39.7103, 0.01134376
39.7103, 0.01118910
39.7127, 0.01370739
39.7127, 0.01239116
39.7147, 0.01500154
39.7147, 0.01250713
39.7147, 0.01374863
39.7147, 0.01246762
39.7160, 0.01119952
39.7240, 0.01248771
39.7240, 0.01496730
39.7240, 0.01128044
39.7250, 0.01257724
39.7260, 0.01252284
39.7270, 0.01125324
39.7270, 0.01125952
39.7270, 0.00997918
39.7270, 0.01004068
39.7280, 0.01373012
39.7280, 0.01378897
39.7280, 0.01374863
39.7280, 0.00617287
39.7280, 0.01368465
39.7295, 0.01128309
39.7295, 0.01368993
39.7305, 0.01370027
39.7305, 0.01376805
39.7386, 0.01250275
39.7386, 0.01381534
39.7396, 0.01249202
39.7396, 0.01125226
39.7408, 0.01365283
39.7408, 0.01363704
39.7408, 0.01492258
39.7418, 0.01134716
39.7418, 0.01371433
39.7432, 0.00873414
39.7432, 0.01131996
39.7437, 0.01252186
39.7437, 0.01375831
39.7437, 0.01116108
39.7437, 0.01378814
39.7548, 0.01124993
39.7548, 0.01244918
39.7548, 0.01500252
39.7548, 0.01131218
39.7548, 0.00995281
39.7548, 0.00868305
39.7548, 0.01505427
39.7548, 0.01124547
39.7558, 0.01502707
39.7558, 0.01011797
39.7571, 0.01496482
39.7571, 0.00867875
39.7571, 0.01248854
39.7705, 0.01132690
39.7726, 0.01256500
39.7736, 0.01375226
39.7746, 0.01504113
39.7746, 0.01497781
39.7746, 0.01378814
39.7767, 0.00878589
39.7767, 0.01498839
39.7767, 0.01375384
39.7777, 0.01357984
39.7777, 0.01013459
39.7777, 0.01239826
39.7777, 0.01122604
39.7777, 0.01015915
39.7860, 0.01380220
39.7860, 0.01629931
39.7860, 0.01378534
39.7870, 0.00881060
39.7870, 0.01492969
39.7870, 0.00994587
39.7870, 0.01617194
39.7870, 0.00999596
39.7870, 0.01376888
39.7883, 0.01628006
39.7883, 0.01251408
39.7883, 0.01134716
39.7893, 0.01249036
39.7893, 0.01375384
39.7904, 0.00986080
39.7904, 0.01372747
39.7904, 0.01495061
39.7904, 0.01244209
39.7904, 0.01378104
39.7904, 0.01625301
39.7904, 0.01246512
39.8028, 0.01495589
39.8028, 0.01365382
39.8043, 0.01508758
39.8043, 0.01120232
39.8054, 0.01370375
39.8054, 0.01123927
39.8064, 0.01135773
39.8074, 0.01123837
39.8074, 0.01000722
39.8084, 0.00886401
39.8084, 0.01251333
39.8084, 0.01498756
39.8179, 0.01249134
39.8179, 0.01003722
39.8179, 0.01251937
